Iteration,Function Value
1354,1.518118800830742
1355,1.5091115301490041
1356,1.5001652757308286
1357,1.49127967798853
1358,1.4824543790723719
1359,1.4736890228646504
1360,1.4649832549737394
1361,1.4563367227282056
1362,1.4477490751708202
1363,1.439219963052686
1364,1.430749038827302
1365,1.4223359566446656
1366,1.4139803723454045
1367,1.4056819434548131
1368,1.3974403291770598
1369,1.3892551903891939
1370,1.3811261896353741
1371,1.373052991120928
1372,1.3650352607065506
1373,1.357072665902394
1374,1.3491648758622468
1375,1.3413115613777196
1376,1.3335123948723586
1377,1.3257670503958545
1378,1.318075203618227
1379,1.3104365318239957
1380,1.3028507139063614
1381,1.2953174303614556
1382,1.2878363632825038
1383,1.280407196354064
1384,1.27302961484625
1385,1.2657033056089702
1386,1.2584279570661743
1387,1.2512032592100673
1388,1.2440289035953829
1389,1.2369045833336978
1390,1.2298299930876042
1391,1.2228048290650857
1392,1.2158287890137551
1393,1.2089015722151482
1394,1.2020228794790562
1395,1.1951924131378282
1396,1.1884098770406792
1397,1.1816749765480454
1398,1.174987418525919
1399,1.1683469113401457
1400,1.1617531648508628
1401,1.1552058904067994
1402,1.1487048008396896
1403,1.1422496104586428
1404,1.1358400350445352
1405,1.1294757918443752
1406,1.1231565995657866
1407,1.1168821783713772
1408,1.1106522498731706
1409,1.1044665371270577
1410,1.098324764627247
1411,1.0922266583006677
1412,1.086171945501526
1413,1.0801603550057186
1414,1.0741916170053258
1415,1.0682654631031292
1416,1.0623816263070802
1417,1.0565398410248308
1418,1.0507398430582597
1419,1.0449813695980186
1420,1.0392641592180394
1421,1.033587951870132
1422,1.027952488878522
1423,1.0223575129344222
1424,1.0168027680905944
1425,1.011287999756015
1426,1.0058129546904062
1427,1.0003773809988745
1428,0.9949810281265639
1429,0.989623646853235
1430,0.9843049892879434
1431,0.9790248088637051
1432,0.9737828603321517
1433,0.9685788997581839
1434,0.9634126845146855
1435,0.9582839732772267
1436,0.9531925260187515
1437,0.948138104004296
1438,0.9431204697857482
1439,0.9381393871965683
1440,0.9331946213465157
1441,0.9282859386164677
1442,0.9234131066531569
1443,0.9185758943639513
1444,0.9137740719116606
1445,0.9090074107093564
1446,0.9042756834151662
1447,0.8995786639271235
1448,0.8949161273779802
1449,0.8902878501300986
1450,0.8856936097702757
1451,0.8811331851046316
1452,0.8766063561534974
1453,0.8721129041463409
1454,0.8676526115165933
1455,0.8632252618966707
1456,0.858830640112812
1457,0.8544685321801108
1458,0.8501387252973927
1459,0.8458410078422236
1460,0.841575169365878
1461,0.8373410005883197
1462,0.8331382933932386
1463,0.8289668408230065
1464,0.8248264370737375
1465,0.8207168774903324
1466,0.8166379585615067
1467,0.8125894779148417
1468,0.8085712343119114
1469,0.8045830276432853
1470,0.8006246589237034
1471,0.796695930287106
1472,0.7927966449818328
1473,0.7889266073657081
1474,0.7850856229011988
x_min,1.5851706189765198,2.4459450895612194
